sector_id,area_m2,LST,NDVI,vegetation_cover_pct,vulnerability_index,vulnerability_class,population_density_per_km2,population_density_class,dist_hospital_km,outdoor_exposure,HHSI_season_mean,HHSI_season_max,danger_days
SEC-M01,900.0,38.5,0.32,16.8,0.257,Low,912.7,Low,1.75,High,34.55301369863014,45.95,0
SEC-M02,900.0,38.3,0.31,15.8,0.263,Low,912.7,Low,1.72,High,34.612054794520546,46.03,1
SEC-M03,900.0,37.7,0.32,16.8,0.274,Low,1158.6,Low,1.69,High,34.71739726027397,46.17,1
SEC-M04,900.0,37.8,0.3,14.8,0.282,Low,1158.6,Low,1.66,High,34.79369863013699,46.27,1
SEC-M05,900.0,37.7,0.27,12.0,0.291,Low,1158.6,Low,1.63,High,34.88068493150685,46.38,1
SEC-M06,900.0,37.7,0.26,11.1,0.3,Low,1158.6,Low,1.6,High,34.96739726027397,46.5,1
SEC-M07,900.0,37.8,0.27,12.0,0.311,Low,1143.2,Low,1.57,High,35.07369863013699,46.64,1
SEC-M08,900.0,37.9,0.31,15.8,0.322,Low,1143.2,Low,1.54,High,35.17917808219178,46.78,1
SEC-M09,900.0,38.0,0.38,23.7,0.335,Moderate,1143.2,Low,1.51,High,35.30410958904109,46.95,1
SEC-M10,900.0,38.0,0.35,20.1,0.348,Moderate,1067.6,Low,1.48,High,35.42945205479452,47.11,2
SEC-M11,900.0,38.2,0.3,14.8,0.363,Moderate,1067.6,Low,1.45,High,35.574383561643835,47.31,5
SEC-M12,900.0,38.4,0.27,12.0,0.38,Moderate,1067.6,Low,1.42,High,35.73794520547945,47.52,7
SEC-M13,900.0,38.7,0.3,14.8,0.398,Moderate,1067.6,Low,1.39,High,35.91082191780822,47.75,9
SEC-M14,900.0,38.7,0.35,20.1,0.414,Moderate,845.1,Low,1.36,High,36.06452054794521,47.96,11
SEC-M15,900.0,38.4,0.34,19.0,0.434,Moderate,845.1,Low,1.34,High,36.257260273972605,48.21,14
SEC-M16,900.0,38.3,0.32,16.8,0.453,Moderate,845.1,Low,1.31,High,36.44054794520548,48.46,15
SEC-M17,900.0,38.4,0.35,20.1,0.463,Moderate,383.4,Low,1.28,High,36.53630136986302,48.59,17
SEC-M18,900.0,38.2,0.43,30.4,0.475,Moderate,538.3,Low,1.25,High,36.65164383561644,48.74,17
SEC-M19,900.0,38.0,0.41,27.6,0.47,Moderate,538.3,Low,1.22,High,36.60356164383562,48.68,17
SEC-M20,900.0,37.9,0.34,19.0,0.454,Moderate,538.3,Low,1.19,High,36.44972602739726,48.47,16
SEC-M21,900.0,37.6,0.32,16.8,0.562,Moderate,9167.4,Medium,1.16,High,37.48904109589041,49.85,20
SEC-M22,900.0,37.4,0.38,23.7,0.538,Moderate,9167.4,Medium,1.13,Medium,37.25753424657535,49.55,19
SEC-M23,900.0,37.3,0.41,27.6,0.515,Moderate,9167.4,Medium,1.1,Medium,37.03671232876712,49.25,18
SEC-M24,900.0,37.2,0.44,31.8,0.563,Moderate,13839.3,High,1.08,Medium,37.49876712328767,49.87,20
SEC-M25,900.0,37.2,0.64,67.3,0.338,Moderate,386.8,Low,1.05,Low,35.333287671232874,46.99,1
SEC-M26,900.0,37.1,0.58,55.3,0.318,Low,386.8,Low,1.02,Low,35.14054794520548,46.73,1
SEC-M27,900.0,36.9,0.47,36.3,0.3,Low,386.8,Low,0.99,Low,34.96739726027397,46.5,1
SEC-M28,900.0,37.1,0.64,67.3,0.302,Low,1708.6,Low,0.96,Low,34.986575342465756,46.52,1
SEC-M29,900.0,36.9,0.71,82.9,0.261,Low,111.2,Low,0.93,Low,34.59205479452054,46.0,1
SEC-M30,900.0,36.8,0.63,65.2,0.246,Low,111.2,Low,0.9,Low,34.44794520547945,45.81,0
SEC-M31,900.0,36.6,0.43,30.4,0.238,Low,550.1,Low,0.88,Low,34.37082191780822,45.71,0
SEC-M32,900.0,36.6,0.5,41.1,0.218,Low,132.6,Low,0.85,Low,34.1786301369863,45.45,0
SEC-M33,900.0,36.6,0.47,36.3,0.204,Low,132.6,Low,0.82,Low,34.04369863013699,45.27,0
SEC-M34,900.0,36.6,0.44,31.8,0.191,Low,132.6,Low,0.79,Low,33.919041095890414,45.1,0
SEC-M35,900.0,36.5,0.48,37.9,0.253,Low,4245.3,Medium,0.77,Low,34.514931506849315,45.9,0
SEC-M36,900.0,36.7,0.37,22.5,0.287,Low,6475.0,Medium,0.74,Low,34.84260273972603,46.33,1
SEC-M37,900.0,36.8,0.37,22.5,0.287,Low,6475.0,Medium,0.71,Medium,34.84260273972603,46.33,1
SEC-M38,900.0,36.8,0.35,20.1,0.286,Low,6475.0,Medium,0.68,Medium,34.83246575342466,46.32,1
SEC-M39,900.0,36.5,0.33,17.9,0.239,Low,3324.6,Low,0.66,Low,34.38041095890411,45.72,0
SEC-M40,900.0,36.3,0.35,20.1,0.239,Low,3324.6,Low,0.63,Low,34.38041095890411,45.72,0
SEC-M41,900.0,36.2,0.42,29.0,0.24,Low,3324.6,Low,0.61,Low,34.39,45.73,0
SEC-M42,900.0,36.0,0.38,23.7,0.234,Low,2712.1,Low,0.58,Low,34.33260273972603,45.65,0
SEC-M43,900.0,36.1,0.42,29.0,0.242,Low,2863.8,Low,0.56,Low,34.409041095890416,45.76,0
SEC-M44,900.0,36.2,0.34,19.0,0.246,Low,2863.8,Low,0.53,Low,34.44794520547945,45.81,0
SEC-M45,900.0,36.7,0.28,12.9,0.241,Low,2863.8,Low,0.51,Medium,34.40013698630137,45.74,0
SEC-M46,900.0,37.1,0.39,25.0,0.218,Low,1638.6,Low,0.48,Medium,34.1786301369863,45.45,0
SEC-M47,900.0,37.1,0.46,34.8,0.456,Moderate,17258.4,High,0.46,Low,36.46876712328767,48.5,16
SEC-M48,900.0,37.2,0.32,16.8,0.464,Moderate,17258.4,High,0.44,Medium,36.545890410958904,48.6,17
SEC-M49,900.0,37.3,0.32,16.8,0.33,Moderate,7902.2,Medium,0.42,Medium,35.25671232876713,46.88,1
SEC-M50,900.0,37.3,0.4,26.3,0.397,Moderate,11771.1,Medium,0.4,Medium,35.90150684931507,47.74,9
SEC-M51,900.0,37.4,0.48,37.9,0.412,Moderate,11771.1,Medium,0.38,Low,36.04561643835616,47.93,11
SEC-M52,900.0,37.2,0.33,17.9,0.426,Moderate,11771.1,Medium,0.36,Medium,36.18027397260274,48.11,12
SEC-M53,900.0,37.2,0.32,16.8,0.517,Moderate,16847.3,High,0.35,Medium,37.056301369863014,49.28,18
SEC-M54,900.0,37.2,0.32,16.8,0.481,Moderate,13626.3,High,0.33,Medium,36.70945205479452,48.82,17
SEC-M55,900.0,37.2,0.24,9.5,0.5,Moderate,13626.3,High,0.32,High,36.89219178082192,49.06,17
SEC-M56,900.0,37.3,0.36,21.3,0.636,Moderate,21838.3,High,0.31,Medium,38.20082191780822,50.8,28
SEC-M57,900.0,37.3,0.33,17.9,0.646,Moderate,21838.3,High,0.29,Medium,38.29698630136986,50.93,29
SEC-M58,900.0,37.4,0.26,11.1,0.588,Moderate,17354.5,High,0.27,High,37.73890410958904,50.19,22
SEC-M59,900.0,37.5,0.26,11.1,0.595,Moderate,17354.5,High,0.25,High,37.806164383561644,50.27,23
SEC-M60,900.0,37.7,0.29,13.8,0.539,Moderate,13832.4,High,0.22,High,37.267671232876715,49.56,19
SEC-M61,900.0,37.9,0.4,26.3,0.462,Moderate,9520.0,Medium,0.21,High,36.52671232876712,48.57,17
SEC-M62,900.0,37.9,0.43,30.4,0.461,Moderate,9520.0,Medium,0.19,Medium,36.51698630136987,48.56,17
SEC-M63,900.0,37.7,0.46,34.8,0.37,Moderate,3595.0,Low,0.18,Medium,35.64095890410959,47.4,6
SEC-M64,900.0,37.6,0.34,19.0,0.368,Moderate,3595.0,Low,0.16,High,35.6213698630137,47.37,5
SEC-M65,900.0,37.6,0.44,31.8,0.494,Moderate,12085.0,Medium,0.16,Medium,36.834794520547945,48.98,17
SEC-M66,900.0,37.6,0.42,29.0,0.493,Moderate,12085.0,Medium,0.16,Medium,36.82520547945205,48.97,17
SEC-M67,900.0,37.6,0.4,26.3,0.397,Moderate,5865.9,Medium,0.16,Medium,35.90150684931507,47.74,9
SEC-M68,900.0,37.7,0.52,44.4,0.396,Moderate,5865.9,Medium,0.17,Low,35.89123287671233,47.73,8
SEC-M69,900.0,37.7,0.51,42.8,0.356,Moderate,3194.4,Low,0.18,Low,35.50643835616438,47.22,3
SEC-M70,900.0,35.0,0.2,6.6,0.356,Moderate,3194.4,Low,0.2,Low,35.50643835616438,47.22,3
SEC-N01,900.0,38.8,0.32,16.8,0.248,Low,255.2,Low,1.75,High,34.46712328767123,45.83,0
SEC-N02,900.0,38.6,0.33,17.9,0.254,Low,255.2,Low,1.72,High,34.52479452054794,45.91,0
SEC-N03,900.0,37.9,0.4,26.3,0.261,Low,255.2,Low,1.69,High,34.59205479452054,46.0,1
SEC-N04,900.0,37.9,0.36,21.3,0.273,Low,507.9,Low,1.66,High,34.70739726027397,46.15,1
SEC-N05,900.0,37.9,0.31,15.8,0.282,Low,507.9,Low,1.63,High,34.79369863013699,46.27,1
SEC-N06,900.0,37.8,0.23,8.7,0.292,Low,507.9,Low,1.61,High,34.89041095890411,46.4,1
SEC-N07,900.0,38.0,0.26,11.1,0.302,Low,507.9,Low,1.58,High,34.986575342465756,46.52,1
SEC-N08,900.0,38.0,0.28,12.9,0.32,Low,868.0,Low,1.55,High,35.16,46.76,1
SEC-N09,900.0,38.3,0.3,14.8,0.333,Moderate,868.0,Low,1.52,High,35.28520547945206,46.92,1
SEC-N10,900.0,38.2,0.32,16.8,0.347,Moderate,868.0,Low,1.49,High,35.41986301369863,47.1,2
SEC-N11,900.0,38.4,0.33,17.9,0.352,Moderate,142.3,Low,1.46,High,35.46794520547945,47.16,3
SEC-N12,900.0,38.6,0.34,19.0,0.37,Moderate,142.3,Low,1.43,High,35.64095890410959,47.4,6
SEC-N13,900.0,38.7,0.32,16.8,0.389,Moderate,142.3,Low,1.4,High,35.824246575342464,47.64,8
SEC-N14,900.0,38.7,0.35,20.1,0.41,Moderate,142.3,Low,1.37,High,36.02575342465754,47.91,10
SEC-N15,900.0,38.7,0.4,26.3,0.437,Moderate,383.4,Low,1.34,High,36.28657534246575,48.25,15
SEC-N16,900.0,38.6,0.29,13.8,0.461,Moderate,383.4,Low,1.31,High,36.51698630136987,48.56,17
SEC-N17,900.0,38.6,0.35,20.1,0.486,Moderate,383.4,Low,1.28,High,36.75780821917809,48.88,17
SEC-N18,900.0,38.4,0.43,30.4,0.503,Moderate,383.4,Low,1.26,High,36.92095890410959,49.1,17
SEC-N19,900.0,38.1,0.4,26.3,0.598,Moderate,7190.6,Medium,1.23,High,37.83520547945205,50.31,25
SEC-N20,900.0,38.0,0.41,27.6,0.573,Moderate,7190.6,Medium,1.2,High,37.595205479452055,49.99,20
SEC-N21,900.0,37.7,0.39,25.0,0.544,Moderate,7190.6,Medium,1.17,Medium,37.31575342465754,49.62,20
SEC-N22,900.0,37.4,0.31,15.8,0.617,Moderate,13839.3,High,1.14,High,38.01849315068493,50.56,25
SEC-N23,900.0,37.3,0.31,15.8,0.591,Moderate,13839.3,High,1.11,High,37.767808219178086,50.22,23
SEC-N24,900.0,37.0,0.39,25.0,0.567,Moderate,13839.3,High,1.08,Medium,37.53739726027397,49.92,20
SEC-N25,900.0,36.9,0.56,51.5,0.544,Moderate,13839.3,High,1.06,Low,37.31575342465754,49.62,20
SEC-N26,900.0,36.8,0.43,30.4,0.34,Moderate,1708.6,Low,1.03,Low,35.352602739726024,47.01,1
SEC-N27,900.0,36.8,0.53,46.2,0.32,Low,1708.6,Low,1.0,Low,35.16,46.76,1
SEC-N28,900.0,37.1,0.56,51.5,0.302,Low,1708.6,Low,0.97,Low,34.986575342465756,46.52,1
SEC-N29,900.0,37.0,0.59,57.2,0.267,Low,550.1,Low,0.94,Low,34.65,46.08,1
SEC-N30,900.0,36.8,0.61,61.2,0.25,Low,550.1,Low,0.92,Low,34.4858904109589,45.86,0
SEC-N31,900.0,36.7,0.6,59.2,0.235,Low,550.1,Low,0.89,Low,34.342465753424655,45.67,0
SEC-N32,900.0,36.7,0.57,53.4,0.221,Low,550.1,Low,0.86,Low,34.20739726027397,45.49,0
SEC-N33,900.0,36.7,0.42,29.0,0.263,Low,4245.3,Medium,0.83,Low,34.612054794520546,46.03,1
SEC-N34,900.0,36.8,0.44,31.8,0.249,Low,4245.3,Medium,0.81,Low,34.47657534246575,45.85,0
SEC-N35,900.0,36.7,0.46,34.8,0.246,Low,4245.3,Medium,0.78,Low,34.44794520547945,45.81,0
SEC-N36,900.0,36.9,0.37,22.5,0.245,Low,4245.3,Medium,0.75,Medium,34.43808219178082,45.8,0
SEC-N37,900.0,36.9,0.36,21.3,0.255,Low,5016.5,Medium,0.72,Medium,34.53383561643835,45.92,0
SEC-N38,900.0,36.9,0.37,22.5,0.252,Low,5016.5,Medium,0.7,Medium,34.50534246575342,45.89,0
SEC-N39,900.0,36.8,0.34,19.0,0.25,Low,5016.5,Medium,0.67,Medium,34.4858904109589,45.86,0
SEC-N40,900.0,36.7,0.28,12.9,0.212,Low,2712.1,Low,0.65,Medium,34.11986301369863,45.37,0
SEC-N41,900.0,36.6,0.32,16.8,0.21,Low,2712.1,Low,0.62,Medium,34.10109589041096,45.35,0
SEC-N42,900.0,36.4,0.42,29.0,0.209,Low,2712.1,Low,0.6,Low,34.09178082191781,45.33,0
SEC-N43,900.0,36.4,0.51,42.8,0.213,Low,2712.1,Low,0.57,Low,34.13013698630137,45.39,0
SEC-N44,900.0,36.4,0.25,10.3,0.204,Low,1638.6,Low,0.55,Medium,34.04369863013699,45.27,0
SEC-N45,900.0,36.7,0.24,9.5,0.197,Low,1638.6,Low,0.53,Medium,33.97575342465753,45.18,0
SEC-N46,900.0,36.9,0.4,26.3,0.188,Low,1638.6,Low,0.5,Low,33.889315068493154,45.07,0
SEC-N47,900.0,37.0,0.42,29.0,0.285,Low,7902.2,Medium,0.48,Low,34.82273972602739,46.31,1
SEC-N48,900.0,37.2,0.26,11.1,0.296,Low,7902.2,Medium,0.46,High,34.92917808219178,46.45,1
SEC-N49,900.0,37.2,0.31,15.8,0.306,Low,7902.2,Medium,0.44,Medium,35.025479452054796,46.58,1
SEC-N50,900.0,37.2,0.33,17.9,0.322,Low,7902.2,Medium,0.42,Medium,35.17917808219178,46.78,1
SEC-N51,900.0,37.2,0.46,34.8,0.472,Moderate,16847.3,High,0.4,Low,36.622465753424656,48.7,17
SEC-N52,900.0,37.1,0.32,16.8,0.488,Moderate,16847.3,High,0.39,Medium,36.776849315068496,48.91,17
SEC-N53,900.0,37.1,0.33,17.9,0.502,Moderate,16847.3,High,0.37,Medium,36.91164383561644,49.08,17
SEC-N54,900.0,37.1,0.33,17.9,0.518,Moderate,16847.3,High,0.36,Medium,37.06602739726028,49.29,18
SEC-N55,900.0,37.1,0.24,9.5,0.612,Moderate,21838.3,High,0.33,High,37.97054794520548,50.49,25
SEC-N56,900.0,37.2,0.26,11.1,0.63,Moderate,21838.3,High,0.3,High,38.143013698630135,50.72,27
SEC-N57,900.0,37.3,0.31,15.8,0.639,Moderate,21838.3,High,0.28,High,38.22986301369863,50.84,28
SEC-N58,900.0,37.4,0.29,13.8,0.528,Moderate,13832.4,High,0.25,High,37.16219178082192,49.42,18
SEC-N59,900.0,37.5,0.3,14.8,0.531,Moderate,13832.4,High,0.23,High,37.19041095890411,49.46,19
SEC-N60,900.0,37.5,0.29,13.8,0.533,Moderate,13832.4,High,0.2,High,37.21,49.48,19
SEC-N61,900.0,37.5,0.45,33.3,0.534,Moderate,13832.4,High,0.18,Medium,37.21945205479452,49.49,19
SEC-N62,900.0,37.5,0.54,47.9,0.378,Moderate,3595.0,Low,0.16,Low,35.71794520547945,47.5,7
SEC-N63,900.0,37.3,0.52,44.4,0.376,Moderate,3595.0,Low,0.15,Low,35.698493150684925,47.47,7
SEC-N64,900.0,37.3,0.47,36.3,0.372,Moderate,3595.0,Low,0.14,Low,35.660821917808214,47.42,6
SEC-N65,900.0,37.3,0.51,42.8,0.403,Moderate,5865.9,Medium,0.13,Low,35.95835616438356,47.82,9
SEC-N66,900.0,37.3,0.3,14.8,0.402,Moderate,5865.9,Medium,0.13,High,35.949315068493156,47.8,9
SEC-N67,900.0,37.4,0.43,30.4,0.399,Moderate,5865.9,Medium,0.13,Medium,35.92082191780822,47.77,9
SEC-N68,900.0,37.5,0.63,65.2,0.398,Moderate,5865.9,Medium,0.14,Low,35.91082191780822,47.75,9
SEC-N69,900.0,37.6,0.55,49.7,0.4,Moderate,5865.9,Medium,0.16,Low,35.93,47.78,9
SEC-N70,900.0,35.0,0.2,6.6,0.361,Moderate,3194.4,Low,0.17,Low,35.554794520547944,47.28,5
SEC-O01,900.0,39.0,0.29,13.8,0.248,Low,255.2,Low,1.76,High,34.46712328767123,45.83,0
SEC-O02,900.0,38.8,0.31,15.8,0.254,Low,255.2,Low,1.73,High,34.52479452054794,45.91,0
SEC-O03,900.0,38.1,0.42,29.0,0.261,Low,255.2,Low,1.7,High,34.59205479452054,46.0,1
SEC-O04,900.0,38.1,0.47,36.3,0.273,Low,507.9,Low,1.67,Medium,34.70739726027397,46.15,1
SEC-O05,900.0,38.0,0.31,15.8,0.282,Low,507.9,Low,1.64,High,34.79369863013699,46.27,1
SEC-O06,900.0,38.0,0.25,10.3,0.292,Low,507.9,Low,1.61,High,34.89041095890411,46.4,1
SEC-O07,900.0,38.1,0.29,13.8,0.303,Low,507.9,Low,1.58,High,34.99643835616438,46.54,1
SEC-O08,900.0,38.2,0.29,13.8,0.32,Low,868.0,Low,1.55,High,35.16,46.76,1
SEC-O09,900.0,38.4,0.32,16.8,0.333,Moderate,868.0,Low,1.52,High,35.28520547945206,46.92,1
SEC-O10,900.0,38.4,0.34,19.0,0.348,Moderate,868.0,Low,1.5,High,35.42945205479452,47.11,2
SEC-O11,900.0,38.6,0.3,14.8,0.353,Moderate,142.3,Low,1.47,High,35.47780821917809,47.18,3
SEC-O12,900.0,38.7,0.33,17.9,0.371,Moderate,142.3,Low,1.44,High,35.65095890410959,47.41,6
SEC-O13,900.0,38.7,0.32,16.8,0.391,Moderate,142.3,Low,1.41,High,35.843835616438355,47.66,8
SEC-O14,900.0,38.8,0.27,12.0,0.413,Moderate,142.3,Low,1.38,High,36.05493150684932,47.95,11
SEC-O15,900.0,38.8,0.33,17.9,0.441,Moderate,383.4,Low,1.35,High,36.324246575342464,48.3,15
SEC-O16,900.0,38.7,0.3,14.8,0.467,Moderate,383.4,Low,1.32,High,36.57520547945205,48.64,17
SEC-O17,900.0,38.7,0.37,22.5,0.497,Moderate,383.4,Low,1.29,High,36.863287671232875,49.02,17
SEC-O18,900.0,38.5,0.47,36.3,0.53,Moderate,383.4,Low,1.26,High,37.18068493150685,49.44,19
SEC-O19,900.0,38.2,0.54,47.9,0.616,Moderate,7190.6,Medium,1.24,Medium,38.00890410958904,50.54,25
SEC-O20,900.0,38.1,0.5,41.1,0.581,Moderate,7190.6,Medium,1.21,Medium,37.67123287671233,50.1,21
SEC-O21,900.0,37.7,0.45,33.3,0.549,Moderate,7190.6,Medium,1.18,Medium,37.36383561643836,49.69,20
SEC-O22,900.0,37.4,0.37,22.5,0.619,Moderate,13839.3,High,1.15,Medium,38.03808219178082,50.58,26
SEC-O23,900.0,37.3,0.32,16.8,0.592,Moderate,13839.3,High,1.12,Medium,37.77753424657534,50.24,23
SEC-O24,900.0,36.9,0.35,20.1,0.567,Moderate,13839.3,High,1.09,Medium,37.53739726027397,49.92,20
SEC-O25,900.0,36.8,0.49,39.5,0.544,Moderate,13839.3,High,1.07,Low,37.31575342465754,49.62,20
SEC-O26,900.0,36.7,0.5,41.1,0.339,Moderate,1708.6,Low,1.04,Low,35.34315068493151,47.0,1
SEC-O27,900.0,37.0,0.59,57.2,0.319,Low,1708.6,Low,1.01,Low,35.15027397260274,46.74,1
SEC-O28,900.0,37.0,0.48,37.9,0.3,Low,1708.6,Low,0.98,Low,34.96739726027397,46.5,1
SEC-O29,900.0,36.9,0.46,34.8,0.264,Low,550.1,Low,0.95,Low,34.62109589041096,46.04,1
SEC-O30,900.0,37.0,0.49,39.5,0.248,Low,550.1,Low,0.93,Low,34.46712328767123,45.83,0
SEC-O31,900.0,37.0,0.55,49.7,0.232,Low,550.1,Low,0.9,Low,34.31301369863014,45.63,0
SEC-O32,900.0,37.0,0.47,36.3,0.217,Low,550.1,Low,0.87,Low,34.16876712328767,45.44,0
SEC-O33,900.0,37.0,0.31,15.8,0.258,Low,4245.3,Medium,0.85,Medium,34.562739726027395,45.96,0
SEC-O34,900.0,37.1,0.35,20.1,0.245,Low,4245.3,Medium,0.82,Medium,34.43808219178082,45.8,0
SEC-O35,900.0,37.0,0.33,17.9,0.237,Low,4245.3,Medium,0.79,Medium,34.36150684931507,45.69,0
SEC-O36,900.0,37.0,0.38,23.7,0.236,Low,4245.3,Medium,0.77,Medium,34.35164383561644,45.68,0
SEC-O37,900.0,37.1,0.51,42.8,0.246,Low,5016.5,Medium,0.74,Low,34.44794520547945,45.81,0
SEC-O38,900.0,37.1,0.49,39.5,0.242,Low,5016.5,Medium,0.71,Low,34.409041095890416,45.76,0
SEC-O39,900.0,37.0,0.43,30.4,0.237,Low,5016.5,Medium,0.69,Low,34.36150684931507,45.69,0
SEC-O40,900.0,36.8,0.26,11.1,0.197,Low,2712.1,Low,0.66,Medium,33.97575342465753,45.18,0
SEC-O41,900.0,36.7,0.25,10.3,0.191,Low,2712.1,Low,0.64,Medium,33.919041095890414,45.1,0
SEC-O42,900.0,36.6,0.37,22.5,0.185,Low,2712.1,Low,0.61,Low,33.860684931506846,45.03,0
SEC-O43,900.0,36.6,0.54,47.9,0.186,Low,2712.1,Low,0.59,Low,33.869726027397256,45.04,0
SEC-O44,900.0,36.7,0.32,16.8,0.176,Low,1638.6,Low,0.57,Medium,33.77424657534247,44.91,0
SEC-O45,900.0,36.5,0.24,9.5,0.173,Low,1638.6,Low,0.55,Medium,33.74506849315068,44.87,0
SEC-O46,900.0,36.6,0.44,31.8,0.162,Low,1638.6,Low,0.52,Low,33.63945205479452,44.73,0
SEC-O47,900.0,36.6,0.42,29.0,0.258,Low,7902.2,Medium,0.5,Low,34.562739726027395,45.96,0
SEC-O48,900.0,36.6,0.4,26.3,0.272,Low,7902.2,Medium,0.48,Low,34.69794520547945,46.14,1
SEC-O49,900.0,36.7,0.49,39.5,0.289,Low,7902.2,Medium,0.46,Low,34.86191780821918,46.36,1
SEC-O50,900.0,36.7,0.4,26.3,0.306,Low,7902.2,Medium,0.45,Low,35.025479452054796,46.58,1
SEC-O51,900.0,36.7,0.32,16.8,0.458,Moderate,16847.3,High,0.43,Medium,36.48821917808219,48.52,16
SEC-O52,900.0,37.0,0.34,19.0,0.478,Moderate,16847.3,High,0.4,Medium,36.68082191780822,48.78,17
SEC-O53,900.0,37.0,0.28,12.9,0.499,Moderate,16847.3,High,0.37,Medium,36.882602739726025,49.05,17
SEC-O54,900.0,37.0,0.29,13.8,0.519,Moderate,16847.3,High,0.34,Medium,37.07520547945206,49.3,18
SEC-O55,900.0,37.2,0.29,13.8,0.614,Moderate,21838.3,High,0.32,High,37.990273972602736,50.52,25
SEC-O56,900.0,37.3,0.33,17.9,0.634,Moderate,21838.3,High,0.29,Medium,38.181780821917805,50.77,27
SEC-O57,900.0,37.4,0.4,26.3,0.651,Moderate,21838.3,High,0.26,Medium,38.34493150684931,50.99,29
SEC-O58,900.0,37.4,0.38,23.7,0.534,Moderate,13832.4,High,0.24,Medium,37.21945205479452,49.49,19
SEC-O59,900.0,37.5,0.47,36.3,0.537,Moderate,13832.4,High,0.21,Medium,37.248356164383566,49.53,19
SEC-O60,900.0,37.4,0.34,19.0,0.54,Moderate,13832.4,High,0.18,Medium,37.27753424657534,49.57,19
SEC-O61,900.0,37.3,0.34,19.0,0.541,Moderate,13832.4,High,0.16,Medium,37.28698630136986,49.58,19
SEC-O62,900.0,37.3,0.28,12.9,0.387,Moderate,3595.0,Low,0.14,High,35.804794520547944,47.61,8
SEC-O63,900.0,37.2,0.31,15.8,0.384,Moderate,3595.0,Low,0.12,Medium,35.7758904109589,47.57,7
SEC-O64,900.0,37.3,0.41,27.6,0.379,Moderate,3595.0,Low,0.11,Medium,35.72780821917809,47.51,7
SEC-O65,900.0,37.3,0.5,41.1,0.406,Moderate,5865.9,Medium,0.1,Low,35.987671232876714,47.86,9
SEC-O66,900.0,37.4,0.41,27.6,0.403,Moderate,5865.9,Medium,0.1,Medium,35.95835616438356,47.82,9
SEC-O67,900.0,37.5,0.43,30.4,0.4,Moderate,5865.9,Medium,0.1,Medium,35.93,47.78,9
SEC-O68,900.0,37.6,0.66,71.6,0.402,Moderate,5865.9,Medium,0.11,Low,35.949315068493156,47.8,9
SEC-O69,900.0,37.7,0.57,53.4,0.406,Moderate,5865.9,Medium,0.13,Low,35.987671232876714,47.86,9
SEC-O70,900.0,35.0,0.2,6.6,0.408,Moderate,5865.9,Medium,0.15,Low,36.006986301369864,47.88,10
SEC-P01,900.0,38.6,0.26,11.1,0.247,Low,255.2,Low,1.76,High,34.457808219178084,45.82,0
SEC-P02,900.0,38.5,0.26,11.1,0.254,Low,255.2,Low,1.74,High,34.52479452054794,45.91,0
SEC-P03,900.0,38.5,0.24,9.5,0.261,Low,255.2,Low,1.71,High,34.59205479452054,46.0,1
SEC-P04,900.0,38.5,0.22,8.0,0.273,Low,507.9,Low,1.68,High,34.70739726027397,46.15,1
SEC-P05,900.0,38.4,0.21,7.2,0.282,Low,507.9,Low,1.65,High,34.79369863013699,46.27,1
SEC-P06,900.0,38.3,0.22,8.0,0.291,Low,507.9,Low,1.62,High,34.88068493150685,46.38,1
SEC-P07,900.0,38.4,0.31,15.8,0.302,Low,507.9,Low,1.59,High,34.986575342465756,46.52,1
SEC-P08,900.0,38.4,0.34,19.0,0.319,Low,868.0,Low,1.56,High,35.15027397260274,46.74,1
SEC-P09,900.0,38.6,0.35,20.1,0.332,Moderate,868.0,Low,1.53,High,35.27575342465754,46.91,1
SEC-P10,900.0,39.2,0.37,22.5,0.347,Moderate,868.0,Low,1.5,High,35.41986301369863,47.1,2
SEC-P11,900.0,39.3,0.36,21.3,0.352,Moderate,142.3,Low,1.47,High,35.46794520547945,47.16,3
SEC-P12,900.0,39.4,0.33,17.9,0.369,Moderate,142.3,Low,1.45,High,35.6313698630137,47.38,5
SEC-P13,900.0,38.8,0.28,12.9,0.388,Moderate,142.3,Low,1.42,High,35.81479452054795,47.63,8
SEC-P14,900.0,38.7,0.34,19.0,0.41,Moderate,142.3,Low,1.39,High,36.02575342465754,47.91,10
SEC-P15,900.0,38.7,0.51,42.8,0.436,Moderate,383.4,Low,1.36,Medium,36.276849315068496,48.24,15
SEC-P16,900.0,38.6,0.46,34.8,0.461,Moderate,383.4,Low,1.33,High,36.51698630136987,48.56,17
SEC-P17,900.0,38.7,0.43,30.4,0.486,Moderate,383.4,Low,1.3,High,36.75780821917809,48.88,17
SEC-P18,900.0,38.6,0.41,27.6,0.668,High,11224.6,Medium,1.27,High,38.50917808219178,51.21,32
SEC-P19,900.0,38.3,0.48,37.9,0.599,Moderate,7190.6,Medium,1.25,Medium,37.845205479452055,50.33,25
SEC-P20,900.0,38.1,0.39,25.0,0.572,Moderate,7190.6,Medium,1.22,High,37.5854794520548,49.98,20
SEC-P21,900.0,37.6,0.42,29.0,0.543,Moderate,7190.6,Medium,1.19,Medium,37.3058904109589,49.61,19
SEC-P22,900.0,37.4,0.44,31.8,0.615,Moderate,13839.3,High,1.16,Medium,37.99972602739726,50.53,25
SEC-P23,900.0,37.3,0.37,22.5,0.588,Moderate,13839.3,High,1.13,Medium,37.73890410958904,50.19,22
