longitude,latitude,NDVI,NDBI,BSI,NDWI,LST,vegetation_fraction,heat_stress,vegetation_deficit,bare_soil_score,built_up_score,low_moisture_score,priority_score,priority_class,intervention_type,recommendation,planting_rank
85.80065298481524,20.249149398159165,0.21269843,0.089753754,0.11735973,-0.26107293,37.59583343000003,0.0,0.6556184316895667,1.0,0.5730391650551304,0.5066426801936804,0.36071952302122245,71.93776245866299,High,Tree Planting,High priority for tree planting or additional vegetation.,85
85.80056315328683,20.250407039556933,0.096412,0.11382914,0.123827845,-0.1535696,37.65735779000002,0.0,0.6847210994341068,1.0,0.584905517590711,0.5433443467564814,0.1969542491548697,71.71820170599737,High,Tree Planting,High priority for tree planting or additional vegetation.,86
85.80038349023,20.250137544971697,0.0653288,0.048073217,0.1105861,-0.14659928,37.758189380000005,0.0,0.7324171382376566,1.0,0.560612317120982,0.4431028818646946,0.18633600724798083,71.67608779507117,High,Tree Planting,High priority for tree planting or additional vegetation.,87
85.80065298481524,20.24923922968757,0.13808176,0.10712122,0.12068966,-0.21995592,37.59583343000003,0.0,0.6556184316895667,1.0,0.5791482282518742,0.5331184736107738,0.29808389672745494,71.6678000778474,High,Tree Planting,High priority for tree planting or additional vegetation.,88
85.80083264787207,20.24923922968757,0.06329803,0.12847917,0.14879265,-0.13646923,37.59583343000003,0.0,0.6556184316895667,1.0,0.6307057510608988,0.5656775511418662,0.17090438840854716,71.49495861210463,High,Tree Planting,High priority for tree planting or additional vegetation.,89
85.80146146857095,20.24923922968757,0.08485857,0.019253923,0.06766396,-0.14385965,37.86072998000003,0.0,0.7809215844785746,1.0,0.4818676991261654,0.3991693757118408,0.18216258994786105,71.46898267784672,High,Tree Planting,High priority for tree planting or additional vegetation.,90
85.80011399564478,20.250407039556933,0.06884906,0.10933101,0.15322472,-0.15626758,37.57703432000002,0.0,0.646725949878729,1.0,0.6388367915699761,0.5364871828706715,0.20106421889800175,71.35984438759823,High,Tree Planting,High priority for tree planting or additional vegetation.,91
85.80164113162778,20.248700240517103,0.10319477,0.14654422,0.15895319,-0.15205194,37.51892798000006,0.0,0.6192400970089017,1.0,0.6493461972483687,0.5932167748760289,0.1946423207193877,71.19598682494676,High,Tree Planting,High priority for tree planting or additional vegetation.,92
85.80011399564478,20.25067653414217,0.1611934,0.021168815,0.08805103,-0.2552204,37.65564878000001,0.0,0.6839126919967521,1.0,0.519269656232302,0.40208852839698467,0.35180406730221314,70.84535156037906,High,Tree Planting,High priority for tree planting or additional vegetation.,93
85.80164113162778,20.248610408988693,0.08741067,0.13981304,0.15313132,-0.14335257,37.51892798000006,0.0,0.6192400970089017,1.0,0.6386654406699342,0.5829554430770623,0.18139012927085552,70.80064024379524,High,Tree Planting,High priority for tree planting or additional vegetation.,94
85.80083264787207,20.249149398159165,0.03991863,0.10679186,0.13925028,-0.11626639,37.59583343000003,0.0,0.6556184316895667,1.0,0.6131993946579981,0.5326163815197427,0.14012837779121923,70.59399146366658,High,Tree Planting,High priority for tree planting or additional vegetation.,95
85.80173096315619,20.24896973510234,0.120042905,0.13242008,0.15961257,-0.20114945,37.43347748000002,0.0,0.5788197251414633,1.0,0.6505558905724533,0.5716852622861032,0.26943504733823753,70.53413320907411,High,Tree Planting,High priority for tree planting or additional vegetation.,96
85.80074281634366,20.249059566630752,0.17129388,0.07679604,0.0987282,-0.2152174,37.59583343000003,0.0,0.6556184316895667,1.0,0.5388579077247885,0.48688932302448956,0.29086546893064913,70.52896948611021,High,Tree Planting,High priority for tree planting or additional vegetation.,97
85.80056315328683,20.25058670261376,0.10694925,0.06455644,0.09391435,-0.17345874,37.65735779000002,0.0,0.6847210994341068,1.0,0.5300264566523502,0.46823069308343446,0.22725238465510234,70.44686061019382,High,Tree Planting,High priority for tree planting or additional vegetation.,98
85.80020382717318,20.250227376500103,0.28724948,0.041522488,0.07895518,-0.30506477,37.55823521000002,0.0,0.6378334680678981,1.0,0.5025824818838619,0.43311663817575563,0.4277345236308293,70.28225288836072,High,Tree Planting,High priority for tree planting or additional vegetation.,99
85.80173096315619,20.24887990357393,0.090668775,0.19303736,0.16412447,-0.11573826,37.43347748000002,0.0,0.5788197251414633,1.0,0.6588333865670801,0.6640931347291014,0.13932385058181063,70.28126240585921,High,Tree Planting,High priority for tree planting or additional vegetation.,100
85.80065298481524,20.25058670261376,0.33700138,0.025270768,0.026333751,-0.322449,37.65735779000002,0.0,0.6847210994341068,1.0,0.4060436251319301,0.40834174117049044,0.4542168027091208,70.25787279879827,High,Tree Planting,High priority for tree planting or additional vegetation.,101
85.80173096315619,20.24879007204552,0.07692307,0.18769471,0.17029513,-0.099920906,37.43347748000002,0.0,0.5788197251414633,1.0,0.6701540305162377,0.65594854428051,0.11522847316744544,70.12867238646702,High,Tree Planting,High priority for tree planting or additional vegetation.,102
85.80011399564478,20.250496871085343,0.09188927,0.06972857,0.119705774,-0.1689402,37.57703432000002,0.0,0.646725949878729,1.0,0.5773431987910772,0.4761153347120031,0.22036906354703933,70.02677046081844,High,Tree Planting,High priority for tree planting or additional vegetation.,103
85.80011399564478,20.25058670261376,0.13310285,0.036737714,0.09070372,-0.21220529,37.57703432000002,0.0,0.646725949878729,1.0,0.5241362602904563,0.42582250050642145,0.2862769690296174,69.38481709607909,High,Tree Planting,High priority for tree planting or additional vegetation.,104
